ver + presente	ver	presente	Vejo	Vês	Vê	Vemos	Veem	/ˈvɛ.ʒu/	/vɛʃ/	/vɛ/	/ˈvɛ.muʃ/	 /ˈvẽj̃/
ler + presente	ler	presente	Leio	Lês	Lê	Lemos	Leem	/ˈlɐj.u/	/lɛʃ/	/lɛ/	/ˈlɛ.ɐ.muʃ/	/ˈlẽj̃/
querer + presente	querer	presente	Quero	Queres	Quer	Queremos	Querem	/ˈkɛ.ɾu/	/ˈkɛ.ɾuʃ/	/ˈkɛ.ɾɐ/	/ˈkɛ.ɾɐ.muʃ/	/ˈkɛ.ɾɐ̃w̃/
fazer + presente	fazer	presente	Faço	Fazes	Faz	Fazemos	Fazem	/ˈfa.su/	/ˈfa.suʃ/	/ˈfa.sɐ/	/ˈfa.sɐ.muʃ/	/ˈfa.sɐ̃w̃/
dizer + presente	dizer	presente	Digo	Dizes	Diz	Dizemos	Dizem	/ˈdi.ɡu/	/ˈdi.ɡuʃ/	/ˈdi.ɡɐ/	/ˈdi.ɡɐ.muʃ/	/ˈdi.ɡɐ̃w̃/
trazer + presente	trazer (llevar, traer)	presente	Trago	Trazes	Traz	Trazemos	Trazem	/ˈtɾa.ɡu/	/ˈtɾa.ɡuʃ/	/ˈtɾa.ɡɐ/	/ˈtɾa.ɡɐ.muʃ/	/ˈtɾa.ɡɐ̃w̃/
pôr + presente	pôr (poner)	presente	Ponho	Pões	Põe	Pomos	Põem	/ˈpõ.ɲu/	/ˈpõj̃ʃ/	/ˈpõj̃/	/ˈpɔ.muʃ/	 /ˈpõj̃/
saber + presente	saber	presente	Sei	Sabes	Sabe	Sabemos	Sabem	/sej/	/sejʃ/	/sej/	/sej.muʃ/	/sej̃w̃/
poder + presente	poder	presente	Posso	Podes	Pode	Podemos	Podem	/ˈpo.su/	/ˈpo.suʃ/	/ˈpo.sɐ/	/ˈpo.sɐ.muʃ/	/ˈpo.sɐ̃w̃/
perder + presente	perder	presente	Perco	Perdes	Perde	Perdemos	Perdem	/ˈpɛɾ.ku/	/ˈpɛɾ.ðɨʃ/	 /ˈpɛɾ.dɨ/	/pɛɾ.ˈðe.muʃ/	/ˈpɛɾ.ðẽj/
servir + presente	servir	presente	Sirvo	Serves	Serve	Servimos	Servem	/ˈsiɾ.vu/	/ˈsiɾ.vuʃ/	/ˈsiɾ.vɐ/	/ˈsiɾ.vɐ.muʃ/	/ˈsiɾ.vɐ̃w̃/
estar + presente	estar	presente	Estou	Estás	Está	Estamos	Estão	/ɨʃˈtow̃/	/ɨʃˈtaws/	/ɨʃˈta/	/ɨʃtɐˈmuʃ/	/ɨʃˈtãw̃/
ir + presente	ir	presente	Vou	Vais	Vai	Vamos	Vão	/vow̃/	/vajs/	/vaj/	/vɐˈmuʃ/	/vɐ̃w̃/
ter + presente	ter	presente	Tenho	Tens	Tem	Temos	Teem	/ˈtẽ.ɲu/	/ˈtẽ.ɲuʃ/	/ˈtẽ.ɲu/	/ˈtẽ.ɲu.muʃ/	/ˈtẽ.ɲw̃/
pedir + presente	pedir	presente	Peço	Pedes	Pede	Pedimos	Pedem	/ˈpɛ.su/	/ˈpɛ.suʃ/	/ˈpɛ.sɐ/	/ˈpɛ.sɐ.muʃ/	/ˈpɛ.sɐ̃w̃/
ouvir + presente	ouvir	presente	Ouço	Ouves	Ouve	Ouvimos	Ouvem	/ˈow.su/	/ˈow.suʃ/	/ˈow.sɐ/	/ˈow.sɐ.muʃ/	/ˈow.sɐ̃w̃/
dormir + presente	dormir	presente	Durmo	Dormes	Dorme	Dormimos	Dormem	/ˈduɾ.mu/	/ˈduɾ.muʃ/	/ˈduɾ.mɐ/	/ˈduɾ.mɐ.muʃ/	/ˈduɾ.mɐ̃w̃/
subir + presente	subir	presente	Subo	Sobes	Sobe	Subimos	Sobem	/ˈsu.bu/	/ˈsu.buʃ/	/ˈsu.bɐ/	/ˈsu.bɐ.muʃ/	/ˈsu.bɐ̃w̃/
fugir + presente	fugir	presente	Fujo	Fuges	Foge	Fugimos	Fugem	/ˈfu.ʒu/	/ˈfu.ʒuʃ/	/ˈfu.ʒɐ/	/ˈfu.ʒɐ.muʃ/	/ˈfu.ʒɐ̃w̃/
vir + presente	vir	presente	Venho	Vens	Vem	Vimos	Vêm	/ˈvẽ.ɲu/	/ˈvẽ.ɲus/	/ˈvẽ/	/ˈvi.muʃ/	/ˈvẽw̃/
rir + presente	rir	presente	Rio	Ris	Ri	Rimos	Riem	/ʁiˈu/	/ʁis/	/ʁi/	/ʁiˈmuʃ/	/ʁiˈẽj̃/
medir + presente	medir	presente	Meço	Medes	Mede	Medimos	Medem	/ˈmɛ.su/	/ˈmɛ.dɨʃ/	/ˈmɛ.dɨ/	/ˈmɛ.di.muʃ/	/ˈmɛ.dẽj̃/
dar + presente	dar	presente	Dou	Dás	Dá	Damos	Dão	/ˈdow̃/	/ˈdaws/	/ˈda/	/ˈda.muʃ/	/dãw̃/
entrar + presente	entrar	presente	Entro	Entras	Entra	Entramos	Entram	/ˈẽ.tɾu/	/ˈẽ.tɾus/	/ˈẽ.tɾɐ/	/ˈẽ.tɾɐ.muʃ/	/ẽˈtɾãw̃/
arranjar + presente	arranjar (ordenar)	presente	Arranjo	Arranjas	Arranja	Arranjamos	Arranjam	/ɐˈʁɐ̃.ʒu/	/ɐˈʁɐ̃.ʒus/	/ɐˈʁɐ̃.ʒɐ/	/ɐˈʁɐ̃.ʒɐ.muʃ/	/ɐˈʁɐ̃.ʒãw̃/
assombrar + presente	assombrar (perseguir, aparecerse, dejar pasmado)	presente	Assombro	Assombras	Assombra	Assombramos	Assombram	/ɐˈsom.bɾu/	/ɐˈsom.bɾus/	/ɐˈsom.bɾɐ/	/ɐˈsom.bɾɐ.muʃ/	/ɐˈsom.bɾãw̃/
chamar-se + presente	chamar-se	presente	Chamo-me	Chamas-te	Chama-se	Chamamo-nos	Chamam-se	/ˈʃɐ.mu mi/	/ˈʃɐ.mɐs ti/	/ʃɐˈmɐ.se/	/ʃɐ.mɐˈmu nus/	/ʃɐˈmɐ̃w̃ se/
esquecer-se + presente	esquecer-se	presente	Esqueço-me	Esqueces-te	Esquece-se	Esquecemo-nos	Esquecem-se	/ɨʃˈke.su mi/	/ɨʃˈke.sɐs ti/	/ɨʃˈke.sɨ.se/	/ɨʃˈke.se.mu nus/	/ɨʃˈke.sẽw̃ se/
vestir-se + presente	vestir-se	presente	Visto-me	Vestes-te	Veste-se	Vestimo-nos	Vestem-se	/ˈviʃ.tu mi/	/ˈviʃ.tɐs ti/	/ˈviʃ.tɨ.se/	/ˈviʃ.ti.mu nus/	/ˈviʃ.tẽw̃ se/
despir-se + presente	despir-se	presente	Despo-me	Despes-te	Despe-se	Despimo-nos	Despem-se	/ˈdeʃ.pu mi/	/ˈdeʃ.pɐs ti/	/ˈdeʃ.pɨ.se/	/ˈdeʃ.pi.mu nus/	/ˈdeʃ.pẽw̃ se/
levantar-se + presente	levantar-se	presente	Levanto-me	Levantas-te	Levanta-se	Levantamo-nos	Levantam-se	/lɨˈvã tu mi/	/lɨˈvã.tɐs ti/	/lɨˈvã.tu.se/	/lɨˈvã.tu.mu nus/	/lɨˈvã.tẽw̃ se/
sentar-se + presente	sentar-se	presente	Sento-me	Sentas-te	Senta-se	Sentamo-nos	Sentam-se	/ˈsẽ tu mi/	/ˈsẽ.tɐs ti/	/ˈsẽ.tu.se/	/ˈsẽ.tu.mu nus/	/ˈsẽ.tẽw̃ se/
deitar-se + presente	deitar-se	presente	Deito-me	Deitas-te	Deita-se	Deitamo-nos	Deitam-se	/ˈdej.tu mi/	/ˈdej.tɐs ti/	/ˈdej.tu.se/	/ˈdej.tu.mu nus/	/ˈdej.tẽw̃ se/
sentir-se + presente	sentir-se	presente	Sinto-me	Sentes-te	Sente-se	Sentimo-nos	Sentem-se	/ˈsĩ tu mi/	/ˈsĩ.tɐs ti/	/ˈsĩ.tu.se/	/ˈsĩ.tu.mu nus/	/ˈsĩ.tẽw̃ se/
lembrar-se + presente	lembrar-se	presente	Lembro-me	Lembras-te	Lembra-se	Lembramo-nos	Lembram-se	/ˈlẽ bɾu mi/	/ˈlẽ.bɾɐs ti/	/ˈlẽ.bɾu.se/	/ˈlẽ.bɾu.mu nus/	/ˈlẽ.bɾẽw̃ se/
lavar-se + presente	lavar-se	presente	Lavo-me	Lavas-te	Lava-se	Lavamo-nos	Lavam-se	/ˈla.vu mi/	/ˈla.vɐs ti/	/ˈla.vu.se/	/ˈla.vu.mu nus/	/ˈla.vũw̃ se/
telefonar + presente	telefonar	presente	Telefono	Telefonas	Telefona	Telefonamos	Telefonam	/tɛ.lɛˈfɔ.nu/	/tɛ.lɛ.foˈnas/	/tɛ.lɛ.foˈna/	/tɛ.lɛ.fo.naˈmus/	/tɛ.lɛ.fo.ˈnãw̃/
poupar + presente	poupar (ahorrar, perdonar)	presente	Poupo	Poupas	Poupa	Poupamos	Poupam	/'powpu/	/'powpɐʃ/	/'powpɐ/	/'powpɐmuʃ/	/'powpɐ̃/
poupar-se + presente	poupar-se (escaquearse)	presente	Poupo-me	Poupas-te	Poupa-se	Poupamo-nos	Poupam-se	/'powpu mɛ/	/'powpɐʃ tɛ/	/'powpɐ sɛ/	/'powpɐmu nuʃ/	/'powpɐ̃ sɛ/
machucar + presente	machucar (lastimar)	presente	Machuco	Machucas	Machuca	Machucamos	Machucam	/maˈʃuku/	/mɐˈʃukɐʃ/	/mɐˈʃukɐ/	/mɐʃuˈkɐmuʃ/	/mɐʃuˈkɐ̃/
machucar-se + presente	machucar-se (lastimarse)	presente	Machuco-me	Machucas-te	Machuca-se	Machucamo-nos	Machucam-se	/maˈʃuku mɛ/	/mɐˈʃukɐʃ tɛ/	/mɐˈʃukɐ sɛ/	/mɐʃuˈkɐmu nuʃ/	/mɐʃuˈkɐ̃ sɛ/
interpretar + presente	interpretar	presente	Interpreto	Interpretas	Interpreta	Interpretamos	Interpretam	/ĩtɛrpɾɛˈtu/	/ĩtɛrpɾɛˈtas/	/ĩtɛɾpɾɛˈta/	/ĩtɛɾpɾɛtɐˈmuʃ/	/ĩtɛɾpɾɛˈtɐ̃tɐ̃/
combinar + presente	combinar (acordar, pactar)	presente	Combino	Combinas	Combina	Combinamos	Combinam	/kõˈbinu/	/kõˈbinɐʃ/	/kõˈbina/	/kõbinaˈmuʃ/	/kõbiˈnɐ̃/
convidar + presente	convidar (invitar)	presente	Convido	Convidas	Convida	Convidamos	Convidam	/kõˈvidu/	/kõˈvidɐʃ/	/kõˈvidɐ/	/kõviˈdɐmuʃ/	/kõviˈdɐ̃m/
arranjar-se + presente	arranjar-se (arreglarse)	presente	Arranjo-me	Arranjas-te	Arranja-se	Arranjamo-nos	Arranjam-se	/aˈʁãʒu mɛ/	/ɐˈʁãʒɐʃ tɛ/	/ɐˈʁãʒɐ sɛ/	/ɐʁɐ̃ˈʒɐmu nuʃ/	/ɐʁɐ̃ˈʒɐ̃ sɛ/
empurrar + presente	empurrar (empujar)	presente	Empurro	Empurras	Empurra	Empurramos	Empurram	/ẽˈpuʁu/	/ẽˈpuraʃ/	/ẽˈpura/	/ẽpuˈʁɐmuʃ/	/ẽpuˈʁɐ̃/
puxar + presente	puxar (tirar de, jalar)	presente	Puxo	Puxas	Puxa	Puxamos	Puxam	/ˈpuʃu/	/ˈpuʃɐʃ/	/ˈpuʃɐ/	/puˈʃɐmuʃ/	/puˈʃɐ̃/
investigar + presente	investigar	presente	Investigo	Investigas	Investiga	Investigamos	Investigam	/ĩvɛʃtiˈgu/	/ĩvɛʃtiˈgaʃ/	/ĩvɛʃtiˈga/	/ĩvɛʃtigaˈmuʃ/	/ĩvɛʃtiɡˈɐ̃m/
mudar + presente	mudar (cambiar)	presente	Mudo	Mudas	Muda	Mudamos	Mudam	/ˈmudu/	/ˈmudɐʃ/	/ˈmudɐ/	/muˈdɐmuʃ/	/muˈdɐ̃m/
esquentar + presente	esquentar (calentar)	presente	Esquento	Esquentas	Esquenta	Esquentamos	Esquentam	/ɛʃˈkẽtu/	/ɛʃˈkẽtɐʃ/	/ɛʃˈkẽtɐ/	/ɛʃˈkẽtɐmuʃ/	/ɛʃˈkẽtɐ̃m/
tratar + presente	tratar	presente	Trato	Tratas	Trata	Tratamos	Tratam	/ˈtɾatu/	/ˈtɾatɐʃ/	/ˈtɾata/	/tɾaˈtɐmuʃ/	/tɾɐˈtɐ̃m/
tocar + presente	tocar	presente	Toco	Tocas	Toca	Tocamos	Tocam	/ˈtoku/	/ˈtɔkɐʃ/	/ˈtɔkɐ/	/toˈkɐmuʃ/	/toˈkɐ̃m/
correr + presente	correr	presente	Corro	Corres	Corre	Corremos	Correm	/ˈkoʁu/	/ˈkoʁɐʃ/	/ˈkɔrɨ/	/ˈkɔʁɨmuʃ/	/ˈkɔʁɨ̃m/
aceitar + presente	aceitar (aceptar)	presente	Aceito	Aceitas	Aceita	Aceitamos	Aceitam	/aˈsɛitu/	/ɐˈsɛitɐʃ/	/ɐˈsɛitɐ/	/ɐsɛiˈtamuʃ/	/ɐsɛiˈtɐ̃m/
lavar + presente	lavar	presente	Lavo	Lavas	Lava	Lavamos	Lavam	/ˈlavu/	/ˈlavɐʃ/	/ˈlavɐ/	/laˈvɐmuʃ/	/laˈvɐ̃m/
afagar + presente	afagar (acariciar)	presente	Afago	Afagas	Afaga	Afagamos	Afagam	/aˈfaɡu/	/ɐˈfaɡɐʃ/	/ɐˈfaɡɐ/	/aˈfaɡɐmuʃ/	/aˈfaɡɐ̃m/
encontrar-se + presente	encontrar-se	presente	Encontro-me	Encontras-te	Encontra-se	Encontramo-nos	Encontram-se	/ẽˈkõtuɾu mɛ/	/ẽˈkõtɾɐʃ tɛ/	/ẽˈkõtɾɐ sɛ/	/ẽkõˈtɾɐmu nuʃ/	/ẽkõˈtɾɐ̃ sɛ/
afastar-se + presente	afastar-se (apartarse, alejarse)	presente	Afasto-me	Afastas-te	Afasta-se	Afastamo-nos	Afastam-se	/aˈfastu mɛ/	/ɐˈfastɐʃ tɛ/	/ɐˈfastɐ sɛ/	/aˈfastɐmu nuʃ/	/aˈfastɐ̃ sɛ/
pegar + presente	pegar (coger, tomar)	presente	Pego	Pegas	Pega	Pegamos	Pegam	/ˈpe.ɡu/	 /ˈpe.ɡɐʃ/	/ˈpe.ɡɐ/	/pe.ˈɡa.muʃ/	/ˈpe.ɡɐ̃j/
sumir + presente	sumir (irse, desaparecer)	presente	Sumo	Sumes	Some	Sumimos	Sumem	/ˈsu.mu/	 /ˈsu.mɨʃ/	/ˈsu.mɨ/	/su.ˈmi.muʃ/	/ˈsu.mẽj/
