Proteger + Infinitivo Pessoal	Proteger	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	proteger	protegeres	proteger	protegermos	protegerem						/pɾutɨˈʒeɾ/	/pɾutɨˈʒeɾɨʃ/	/pɾutɨˈʒeɾ/	/pɾutɨˈʒeɾmuʃ/	/pɾutɨˈʒeɾɐ̃j̃/							Portugues::Verbos::-ER Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-ER
Escolher + Infinitivo Pessoal	Escolher	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	escolher	escolheres	escolher	escolhermos	escolherem						/ʃkuˈʎeɾ/	/ʃkuˈʎeɾɨʃ/	/ʃkuˈʎeɾ/	/ʃkuˈʎeɾmuʃ/	/ʃkuˈʎeɾɐ̃j̃/							Portugues::Verbos::-ER Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-ER
Acontecer + Infinitivo Pessoal	Acontecer	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	acontecer	aconteceres	acontecer	acontecermos	acontecerem						/ɐkõtɨˈseɾ/	/ɐkõtɨˈseɾɨʃ/	/ɐkõtɨˈseɾ/	/ɐkõtɨˈseɾmuʃ/	/ɐkõtɨˈseɾɐ̃j̃/							Portugues::Verbos::-ER Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-ER
Conhecer + Infinitivo Pessoal	Conhecer	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	conhecer	conheceres	conhecer	conhecermos	conhecerem						/kuɲɨˈseɾ/	/kuɲɨˈseɾɨʃ/	/kuɲɨˈseɾ/	/kuɲɨˈseɾmuʃ/	/kuɲɨˈseɾɐ̃j̃/							Portugues::Verbos::-ER Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-ER
Compreender + Infinitivo Pessoal	Compreender	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	compreender	compreenderes	compreender	compreendermos	compreenderem						/kõpɾɨẽˈdeɾ/	/kõpɾɨẽˈdeɾɨʃ/	/kõpɾɨẽˈdeɾ/	/kõpɾɨẽˈdeɾmuʃ/	/kõpɾɨẽˈdeɾɐ̃j̃/							Portugues::Verbos::-ER Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-ER
Depender + Infinitivo Pessoal	Depender	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	depender	dependeres	depender	dependermos	dependerem						/dɨpẽˈdeɾ/	/dɨpẽˈdeɾɨʃ/	/dɨpẽˈdeɾ/	/dɨpẽˈdeɾmuʃ/	/dɨpẽˈdeɾɐ̃j̃/							Portugues::Verbos::-ER Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-ER
Temer + Infinitivo Pessoal	Temer	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	temer	temeres	temer	temermos	temerem						/tɨˈmeɾ/	/tɨˈmeɾɨʃ/	/tɨˈmeɾ/	/tɨˈmeɾmuʃ/	/tɨˈmeɾɐ̃j̃/							Portugues::Verbos::-ER Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-ER
Permitir + Infinitivo Pessoal	Permitir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	permitir	permitires	permitir	permitirmos	permitirem						/pɨɾmiˈtiɾ/	/pɨɾmiˈtiɾɨʃ/	/pɨɾmiˈtiɾ/	/pɨɾmiˈtiɾmuʃ/	/pɨɾmiˈtiɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
Atender + Infinitivo Pessoal	Atender	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	atender	atenderes	atender	atendermos	atenderem						/ɐtẽˈdeɾ/	/ɐtẽˈdeɾɨʃ/	/ɐtẽˈdeɾ/	/ɐtẽˈdeɾmuʃ/	/ɐtẽˈdeɾɐ̃j̃/							Portugues::Verbos::-ER Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-ER
Obedecer + Infinitivo Pessoal	Obedecer	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	obedecer	obedeceres	obedecer	obedecermos	obedecerem						/obɨdɨˈseɾ/	/obɨdɨˈseɾɨʃ/	/obɨdɨˈseɾ/	/obɨdɨˈseɾmuʃ/	/obɨdɨˈseɾɐ̃j̃/							Portugues::Verbos::-ER Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-ER
Abrir + Infinitivo Pessoal	Abrir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	abrir	abrires	abrir	abrirmos	abrirem						/ɐˈbɾiɾ/	/ɐˈbɾiɾɨʃ/	/ɐˈbɾiɾ/	/ɐˈbɾiɾmuʃ/	/ɐˈbɾiɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
Partir + Infinitivo Pessoal	Partir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	partir	partires	partir	partirmos	partirem						/pɐɾˈtiɾ/	/pɐɾˈtiɾɨʃ/	/pɐɾˈtiɾ/	/pɐɾˈtiɾmuʃ/	/pɐɾˈtiɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
Decidir + Infinitivo Pessoal	Decidir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	decidir	decidires	decidir	decidirmos	decidirem						/dɨsiˈdiɾ/	/dɨsiˈdiɾɨʃ/	/dɨsiˈdiɾ/	/dɨsiˈdiɾmuʃ/	/dɨsiˈdiɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
Sentir + Infinitivo Pessoal	Sentir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	sentir	sentires	sentir	sentirmos	sentirem						/sẽˈtiɾ/	/sẽˈtiɾɨʃ/	/sẽˈtiɾ/	/sẽˈtiɾmuʃ/	/sẽˈtiɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
Vestir + Infinitivo Pessoal	Vestir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	vestir	vestires	vestir	vestirmos	vestirem						/vɨˈʃtiɾ/	/vɨˈʃtiɾɨʃ/	/vɨˈʃtiɾ/	/vɨˈʃtiɾmuʃ/	/vɨˈʃtiɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
Assistir + Infinitivo Pessoal	Assistir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	assistir	assisteres	assistir	assistirmos	assistirem						/ɐsiˈʃtiɾ/	/ɐsiˈʃteɾɨʃ/	/ɐsiˈʃtiɾ/	/ɐsiˈʃtiɾmuʃ/	/ɐsiˈʃtiɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
Consentir + Infinitivo Pessoal	Consentir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	consentir	consentires	consentir	consentirmos	consentirem						/kõsẽˈtiɾ/	/kõsẽˈtiɾɨʃ/	/kõsẽˈtiɾ/	/kõsẽˈtiɾmuʃ/	/kõsẽˈtiɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
Corrigir + Infinitivo Pessoal	Corrigir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	corrigir	corrigires	corrigir	corrigirmos	corrigirem						/kuʁiˈʒiɾ/	/kuʁiˈʒiɾɨʃ/	/kuʁiˈʒiɾ/	/kuʁiˈʒiɾmuʃ/	/kuʁiˈʒiɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
Desistir + Infinitivo Pessoal	Desistir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	desistir	desistires	desistir	desistirmos	desistirem						/dɨziˈʃtiɾ/	/dɨziˈʃtiɾɨʃ/	/dɨziˈʃtiɾ/	/dɨziˈʃtiɾmuʃ/	/dɨziˈʃtiɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
Dividir + Infinitivo Pessoal	Dividir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	dividir	dividires	dividir	dividirmos	dividirem						/diviˈdiɾ/	/diviˈdiɾɨʃ/	/diviˈdiɾ/	/diviˈdiɾmuʃ/	/diviˈdiɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
Exigir + Infinitivo Pessoal	Exigir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	exigir	exigires	exigir	exigirmos	exigirem						/iziˈʒiɾ/	/iziˈʒiɾɨʃ/	/iziˈʒiɾ/	/iziˈʒiɾmuʃ/	/iziˈʒiɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
Impedir + Infinitivo Pessoal	Impedir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	impedir	impedires	impedir	impedirmos	impedirem						/ĩpɨˈdiɾ/	/ĩpɨˈdiɾɨʃ/	/ĩpɨˈdiɾ/	/ĩpɨˈdiɾmuʃ/	/ĩpɨˈdiɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
Inserir + Infinitivo Pessoal	Inserir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	inserir	inserires	inserir	inserirmos	inserirem						/ĩsɨˈɾiɾ/	/ĩsɨˈɾiɾɨʃ/	/ĩsɨˈɾiɾ/	/ĩsɨˈɾiɾmuʃ/	/ĩsɨˈɾiɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
Insistir + Infinitivo Pessoal	Insistir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	insistir	insistires	insistir	insistirmos	insistirem						/ĩsiˈʃtiɾ/	/ĩsiˈʃtiɾɨʃ/	/ĩsiˈʃtiɾ/	/ĩsiˈʃtiɾmuʃ/	/ĩsiˈʃtiɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
Omitir + Infinitivo Pessoal	Omitir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	omitir	omitires	omitir	omitirmos	omitirem						/omiˈtiɾ/	/omiˈtiɾɨʃ/	/omiˈtiɾ/	/omiˈtiɾmuʃ/	/omiˈtiɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
Preferir + Infinitivo Pessoal	Preferir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	preferir	preferires	preferir	preferirmos	preferirem						/pɾɨfɨˈɾiɾ/	/pɾɨfɨˈɾiɾɨʃ/	/pɾɨfɨˈɾiɾ/	/pɾɨfɨˈɾiɾmuʃ/	/pɾɨfɨˈɾiɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
Proibir + Infinitivo Pessoal	Proibir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	proibir	proibires	proibir	proibirmos	proibirem						/pɾojˈbiɾ/	/pɾojˈbiɾɨʃ/	/pɾojˈbiɾ/	/pɾojˈbiɾmuʃ/	/pɾojˈbiɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
Repartir + Infinitivo Pessoal	Repartir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	repartir	repartires	repartir	repartirmos	repartirem						/ʁɨpɐɾˈtiɾ/	/ʁɨpɐɾˈtiɾɨʃ/	/ʁɨpɐɾˈtiɾ/	/ʁɨpɐɾˈtiɾmuʃ/	/ʁɨpɐɾˈtiɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
Repetir + Infinitivo Pessoal	Repetir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	repetir	repetires	repetir	repetirmos	repetirem						/ʁɨpɨˈtiɾ/	/ʁɨpɨˈtiɾɨʃ/	/ʁɨpɨˈtiɾ/	/ʁɨpɨˈtiɾmuʃ/	/ʁɨpɨˈtiɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
Sorrir + Infinitivo Pessoal	Sorrir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	sorrir	sorrires	sorrir	sorrirmos	sorrirem						/suˈʁiɾ/	/suˈʁiɾɨʃ/	/suˈʁiɾ/	/suˈʁiɾmuʃ/	/suˈʁiɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
Subir + Infinitivo Pessoal	Subir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	subir	subires	subir	subirmos	subirem						/suˈbiɾ/	/suˈbiɾɨʃ/	/suˈbiɾ/	/suˈbiɾmuʃ/	/suˈbiɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
Sugerir + Infinitivo Pessoal	Sugerir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	sugerir	sugerires	sugerir	sugerirmos	sugerirem						/suʒɨˈɾiɾ/	/suʒɨˈɾiɾɨʃ/	/suʒɨˈɾiɾ/	/suʒɨˈɾiɾmuʃ/	/suʒɨˈɾiɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
Surgir + Infinitivo Pessoal	Surgir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	surgir	surgires	surgir	surgirmos	surgirem						/suɾˈʒiɾ/	/suɾˈʒiɾɨʃ/	/suɾˈʒiɾ/	/suɾˈʒiɾmuʃ/	/suɾˈʒiɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
Transmitir + Infinitivo Pessoal	Transmitir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	transmitir	transmitires	transmitir	transmitirmos	transmitirem						/tɾɐ̃smiˈtiɾ/	/tɾɐ̃smiˈtiɾɨʃ/	/tɾɐ̃smiˈtiɾ/	/tɾɐ̃smiˈtiɾmuʃ/	/tɾɐ̃smiˈtiɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
Encaixar + Infinitivo Pessoal	Encaixar	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	encaixar	encaixares	encaixar	encaixarmos	encaixarem						/ẽkɐjˈʃaɾ/	/ẽkɐjˈʃaɾɨʃ/	/ẽkɐjˈʃaɾ/	/ẽkɐjˈʃaɾmuʃ/	/ẽkɐjˈʃaɾɐ̃j̃/							Portugues::Verbos::-AR Portugues::Verbos::Derivados Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-AR
Descontar + Infinitivo Pessoal	Descontar	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	descontar	descontares	descontar	descontarmos	descontarem						/dɨʃkõˈtaɾ/	/dɨʃkõˈtaɾɨʃ/	/dɨʃkõˈtaɾ/	/dɨʃkõˈtaɾmuʃ/	/dɨʃkõˈtaɾɐ̃j̃/							Portugues::Verbos::-AR Portugues::Verbos::Derivados Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-AR
Resgatar + Infinitivo Pessoal	Resgatar	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	resgatar	resgatares	resgatar	resgatarmos	resgatarem						/ʁɨʒɡɐˈtaɾ/	/ʁɨʒɡɐˈtaɾɨʃ/	/ʁɨʒɡɐˈtaɾ/	/ʁɨʒɡɐˈtaɾmuʃ/	/ʁɨʒɡɐˈtaɾɐ̃j̃/							Portugues::Verbos::-AR Portugues::Verbos::Derivados Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-AR
Relembrar + Infinitivo Pessoal	Relembrar	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	relembrar	relembrares	relembrar	relembrarmos	relembrarem						/ʁɨlẽˈbɾaɾ/	/ʁɨlẽˈbɾaɾɨʃ/	/ʁɨlẽˈbɾaɾ/	/ʁɨlẽˈbɾaɾmuʃ/	/ʁɨlẽˈbɾaɾɐ̃j̃/							Portugues::Verbos::-AR Portugues::Verbos::Derivados Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-AR
Reparar + Infinitivo Pessoal	Reparar	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	reparar	reparares	reparar	repararmos	repararem						/ʁɨpɐˈɾaɾ/	/ʁɨpɐˈɾaɾɨʃ/	/ʁɨpɐˈɾaɾ/	/ʁɨpɐˈɾaɾmuʃ/	/ʁɨpɐˈɾaɾɐ̃j̃/							Portugues::Verbos::-AR Portugues::Verbos::Derivados Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-AR
Refazer + Infinitivo Pessoal	Refazer	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	refazer	refazeres	refazer	refazermos	refazerem						/ʁɨfɐˈzeɾ/	/ʁɨfɐˈzeɾɨʃ/	/ʁɨfɐˈzeɾ/	/ʁɨfɐˈzeɾmuʃ/	/ʁɨfɐˈzeɾɐ̃j̃/							Portugues::Verbos::-ER Portugues::Verbos::Derivados Portugues::Verbos::Derivados::FAZER Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-ER
Refletir + Infinitivo Pessoal	Refletir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	refletir	refletires	refletir	refletirmos	refletirem						/ʁɨflɨˈtiɾ/	/ʁɨflɨˈtiɾɨʃ/	/ʁɨflɨˈtiɾ/	/ʁɨflɨˈtiɾmuʃ/	/ʁɨflɨˈtiɾɐ̃j̃/							Portugues::Verbos::-ER Portugues::Verbos::Derivados Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-ER
Reescrever + Infinitivo Pessoal	Reescrever	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	reescrever	reescreveres	reescrever	reescrevermos	reescreverem						/ʁɨɨʃkɾɨˈveɾ/	/ʁɨɨʃkɾɨˈveɾɨʃ/	/ʁɨɨʃkɾɨˈveɾ/	/ʁɨɨʃkɾɨˈveɾmuʃ/	/ʁɨɨʃkɾɨˈveɾɐ̃j̃/							Portugues::Verbos::-ER Portugues::Verbos::Derivados Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-ER
Reaver + Infinitivo Pessoal	Reaver	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	reaver	reaveres	reaver	reavermos	reaverem						/ʁiɐˈveɾ/	/ʁiɐˈveɾɨʃ/	/ʁiɐˈveɾ/	/ʁiɐˈveɾmuʃ/	/ʁiɐˈveɾɐ̃j̃/							Portugues::Verbos::-ER Portugues::Verbos::Derivados Portugues::Verbos::Derivados::VER Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-ER
Manter + Infinitivo Pessoal	Manter	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	manter	manteres	manter	mantermos	manterem						/mɐ̃ˈteɾ/	/mɐ̃ˈteɾɨʃ/	/mɐ̃ˈteɾ/	/mɐ̃ˈteɾmuʃ/	/mɐ̃ˈteɾɐ̃j̃/							Portugues::Verbos::-ER Portugues::Verbos::Derivados Portugues::Verbos::Derivados::TER Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-ER
Suster + Infinitivo Pessoal	Suster	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	suster	susteres	suster	sustermos	susterem						/suˈʃteɾ/	/suˈʃteɾɨʃ/	/suˈʃteɾ/	/suˈʃteɾmuʃ/	/suˈʃteɾɐ̃j̃/							Portugues::Verbos::-ER Portugues::Verbos::Derivados Portugues::Verbos::Derivados::TER Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-ER
Reter + Infinitivo Pessoal	Reter	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	reter	reteres	reter	retermos	reterem						/ʁɨˈteɾ/	/ʁɨˈteɾɨʃ/	/ʁɨˈteɾ/	/ʁɨˈteɾmuʃ/	/ʁɨˈteɾɐ̃j̃/							Portugues::Verbos::-ER Portugues::Verbos::Derivados Portugues::Verbos::Derivados::TER Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-ER
Obter + Infinitivo Pessoal	Obter	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	obter	obteres	obter	obtermos	obterem						/oˈbteɾ/	/oˈbteɾɨʃ/	/oˈbteɾ/	/oˈbteɾmuʃ/	/oˈbteɾɐ̃j̃/							Portugues::Verbos::-ER Portugues::Verbos::Derivados Portugues::Verbos::Derivados::TER Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-ER
Conter + Infinitivo Pessoal	Conter	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	conter	conteres	conter	contermos	conterem						/kõˈteɾ/	/kõˈtɛɾɨʃ/	/kõˈteɾ/	/kõˈtɛɾmuʃ/	/kõˈtɛɾɐ̃j̃/							Portugues::Verbos::-ER Portugues::Verbos::Derivados Portugues::Verbos::Derivados::TER Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-ER
Deter + Infinitivo Pessoal	Deter	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	deter	deteres	deter	determos	deterem						/dɨˈteɾ/	/dɨˈteɾɨʃ/	/dɨˈteɾ/	/dɨˈteɾmuʃ/	/dɨˈteɾɐ̃j̃/							Portugues::Verbos::-ER Portugues::Verbos::Derivados Portugues::Verbos::Derivados::TER Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-ER
Entreter + Infinitivo Pessoal	Entreter	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	entreter	entreteres	entreter	entretermos	entreterem						/ẽtɾɨˈteɾ/	/ẽtɾɨˈteɾɨʃ/	/ẽtɾɨˈteɾ/	/ẽtɾɨˈteɾmuʃ/	/ẽtɾɨˈteɾɐ̃j̃/							Portugues::Verbos::-ER Portugues::Verbos::Derivados Portugues::Verbos::Derivados::TER Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-ER
Redefinir + Infinitivo Pessoal	Redefinir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	redefinir	redefinires	redefinir	redefinirmos	redefinirem						/ʁɨdɨfiˈniɾ/	/ʁɨdɨfiˈniɾɨʃ/	/ʁɨdɨfiˈniɾ/	/ʁɨdɨfiˈniɾmuʃ/	/ʁɨdɨfiˈniɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Derivados Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
Reunir + Infinitivo Pessoal	Reunir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	reunir	reunires	reunir	reunirmos	reunirem						/ʁewˈniɾ/	/ʁewˈniɾɨʃ/	/ʁewˈniɾ/	/ʁewˈniɾmuʃ/	/ʁewˈniɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Derivados Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
Provir + Infinitivo Pessoal	Provir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	provir	provires	provir	provirmos	provirem						/pɾuˈviɾ/	/pɾuˈviɾɨʃ/	/pɾuˈviɾ/	/pɾuˈviɾmuʃ/	/pɾuˈviɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Derivados Portugues::Verbos::Derivados::VIR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
Intervir + Infinitivo Pessoal	Intervir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	intervir	intervires	intervir	intervirmos	intervirem						/ĩtɨɾˈviɾ/	/ĩtɨɾˈviɾɨʃ/	/ĩtɨɾˈviɾ/	/ĩtɨɾˈviɾmuʃ/	/ĩtɨɾˈviɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Derivados Portugues::Verbos::Derivados::VIR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
Reprimir + Infinitivo Pessoal	Reprimir	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	reprimir	reprimires	reprimir	reprimirmos	reprimirem						/ʁɨpɾiˈmiɾ/	/ʁɨpɾiˈmiɾɨʃ/	/ʁɨpɾiˈmiɾ/	/ʁɨpɾiˈmiɾmuʃ/	/ʁɨpɾiˈmiɾɐ̃j̃/							Portugues::Verbos::-IR Portugues::Verbos::Derivados Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR
